label,raw_text,text
ham,So the sun is anti sleep medicine.,So the sun is anti sleep medicine.
ham,What's happening with you. Have you gotten a job and have you begun registration for permanent residency,What is happening with you. Have you gotten a job and have you begun registration for permanent residency
ham,Yup ok...,Yup ok...
ham,Glad it went well :) come over at 11 then we'll have plenty of time before claire goes to work.,Glad it went well :) come over at 11 then we will have plenty of time before claire goes to work.
ham,Ok enjoy . R u there in home.,Ok enjoy . R you there in home.
ham,"Can you pls pls send me a mail on all you know about relatives coming to deliver here? All you know about costs, risks, benefits and anything else. Thanks.","Can you pls pls send me a mail on all you know about relatives coming to deliver here? All you know about costs, risks, benefits and anything else. Thanks."
ham,You do what all you like,You do what all you like
ham,That's y we haf to combine n c how lor...,That is y we haf to combine n c how lor...
ham,The monthly amount is not that terrible and you will not pay anything till 6months after finishing school.,The monthly amount is not that terrible and you will not pay anything till 6months after finishing school.
ham,Hmmm:)how many players selected?,Hmmm:)how many players selected?
ham,"They said if its gonna snow, it will start around 8 or 9 pm tonite! They are predicting an inch of accumulation.","They said if its going to snow, it will start around 8 or 9 pm tonite! They are predicting an inch of accumulation."
ham,I dont. Can you send it to me. Plus how's mode.,I do not. Can you send it to me. Plus how is mode.
ham,Aiyo please ü got time meh.,Aiyo please ü got time meh.
ham,Package all your programs well,Package all your programs well
ham,"She is our sister.. She belongs 2 our family.. She is d hope of tomorrow.. Pray 4 her,who was fated 4 d Shoranur train incident. Lets hold our hands together &amp; fuelled by love &amp; concern prior 2 her grief &amp; pain. Pls join in dis chain &amp; pass it. STOP VIOLENCE AGAINST WOMEN.","She is our sister.. She belongs 2 our family.. She is d hope of tomorrow.. Pray 4 her,who was fated 4 d Shoranur train incident. Let Us hold our hands together & fuelled by love & concern prior 2 her grief & pain. Pls join in dis chain & pass it. STOP VIOLENCE AGAINST WOMEN."
ham,So are you guys asking that i get that slippers again or its gone with last year,So are you guys asking that i get that slippers again or its gone with last year
ham,Company is very good.environment is terrific and food is really nice:),Company is very good.environment is terrific and food is really nice:)
spam,"Text82228>> Get more ringtones, logos and games from www.txt82228.com. Questions: info@txt82228.co.uk","Text82228>> Get more ringtones, logos and games from Questions: info@txt82228.co.uk"
ham,Honestly i've just made a lovely cup of tea and promptly dropped my keys in it and then burnt my fingers getting them out!,Honestly i have just made a lovely cup of tea and promptly dropped my keys in it and then burnt my fingers getting them out!
ham,Yup but not studying surfing lor. I'm in e lazy mode today.,Yup but not studying surfing lor. I am in e lazy mode today.
ham,Please sen :)my kind advice :-)please come here and try:-),Please sen :)my kind advice :-)please come here and try:-)
ham,I'm done. C ü there.,I am done. C ü there.
ham,"Oh fine, I'll be by tonight","Oh fine, I will be by tonight"
ham,Ü give me some time to walk there.,Ü give me some time to walk there.
ham,I'll reach in ard 20 mins ok...,I will reach in ard 20 mins ok...
spam,"FreeMSG You have been awarded a FREE mini DIGITAL CAMERA, just reply SNAP to collect your prize! (quizclub Opt out? Stop 80122300p/wk SP:RWM Ph:08704050406)","FreeMSG You have been awarded a FREE mini DIGITAL CAMERA, just reply SNAP to collect your prize! (quizclub Opt out? Stop 80122300p/wk SP:RWM Ph:08704050406)"
ham,Fuck babe ... What happened to you ? How come you never came back?,Fuck babe ... What happened to you ? How come you never came back?
spam,This message is brought to you by GMW Ltd. and is not connected to the,This message is brought to you by GMW Ltd. and is not connected to the
ham,"Some friends want me to drive em someplace, probably take a while","Some friends want me to drive them someplace, probably take a while"
ham,I also thk too fast... Xy suggest one not me. U dun wan it's ok. Going 2 rain leh where got gd.,I also thk too fast... Xy suggest one not me. YOU dun wan it is ok. Going 2 rain leh where got gd.
ham,Are you still getting the goods.,Are you still getting the goods.
ham,And maybe some pressies,And maybe some pressies
ham,"Yeah I am, so I'll leave maybe 7ish?","Yeah I am, so I will leave maybe 7ish?"
ham,I told her I had a Dr appt next week. She thinks I'm gonna die. I told her its just a check. Nothing to be worried about. But she didn't listen.,I told her I had a Dr appt next week. She thinks I am going to die. I told her its just a check. Nothing to be worried about. But she did not listen.
ham,You in your room? I need a few,You in your room? I need a few
ham,I dont want to hear anything,I do not want to hear anything
ham,Hey. For me there is no leave on friday. Wait i will ask my superior and tell you..,Hey. For me there is no leave on friday. Wait i will ask my superior and tell you..
ham,Ultimately tor motive tui achieve korli.,Ultimately tor motive tui achieve korli.
ham,From 5 to 2 only my work timing.,From 5 to 2 only my work timing.
ham,… and don‘t worry we‘ll have finished by march … ish!,… and don‘t worry we‘ll have finished by march … ish!
ham,"The house is on the water with a dock, a boat rolled up with a newscaster who dabbles in jazz flute behind the wheel","The house is on the water with a dock, a boat rolled up with a newscaster who dabbles in jazz flute behind the wheel"
spam,"Congrats 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid ur mates, play java games, Dload polypH music, noline rentl. bx420. ip4. 5we. 150p","Congrats 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid you are mates, play java games, Dload polypH music, noline rentl. bx420. ip4. 5we. 150p"
spam,Your next amazing xxx PICSFREE1 video will be sent to you enjoy! If one vid is not enough for 2day text back the keyword PICSFREE1 to get the next video.,Your next amazing xxx PICSFREE1 video will be sent to you enjoy! If one vid is not enough for 2day text back the keyword PICSFREE1 to get the next video.
ham,Now thats going to ruin your thesis!,Now that is going to ruin your thesis!
ham,In sch but neva mind u eat 1st lor..,In sch but neva mind you eat 1st lor..
ham,Hey whats up? U sleeping all morning?,Hey what is up? YOU sleeping all morning?
ham,Erm. I thought the contract ran out the4th of october.,Erm. I thought the contract ran out the4th of october.
ham,I dunno until when... Lets go learn pilates...,I do not know until when... Let Us go learn pilates...
spam,U are subscribed to the best Mobile Content Service in the UK for £3 per ten days until you send STOP to 83435. Helpline 08706091795.,YOU are subscribed to the best Mobile Content Service in the UK for £3 per ten days until you send STOP to 83435. Helpline 08706091795.
ham,Yup i'm elaborating on the safety aspects and some other issues..,Yup i am elaborating on the safety aspects and some other issues..
spam,"3 FREE TAROT TEXTS! Find out about your love life now! TRY 3 FOR FREE! Text CHANCE to 85555 16 only! After 3 Free, Msgs £1.50 each","3 FREE TAROT TEXTS! Find out about your love life now! TRY 3 FOR FREE! Text CHANCE to 85555 16 only! After 3 Free, Msgs £1.50 each"
ham,"Goodmorning, today i am late for 1hr.","Goodmorning, today i am late for 1hr."
ham,Hi happy birthday. Hi hi hi hi hi hi hi,Hi happy birthday. Hi hi hi hi hi hi hi
ham,I will be outside office take all from there,I will be outside office take all from there
ham,If you don't respond imma assume you're still asleep and imma start calling n shit,If you do not respond i am going to assume you are still asleep and i am going to start calling n shit
ham,"Aight, see you in a bit","Aight, see you in a bit"
ham,My superior telling that friday is leave for all other department except ours:)so it will be leave for you:)any way call waheed fathima hr and conform it:),My superior telling that friday is leave for all other department except ours:)so it will be leave for you:)any way call waheed fathima hr and conform it:)
spam,Join the UK's horniest Dogging service and u can have sex 2nite!. Just sign up and follow the instructions. Txt ENTRY to 69888 now! Nyt.EC2A.3LP.msg@150p,Join the UK's horniest Dogging service and you can have sex 2nite!. Just sign up and follow the instructions. Txt ENTRY to 69888 now! Nyt.EC2A.3LP.message@150p
ham,Lol I have to take it. member how I said my aunt flow didn't visit for 6 months? It's cause I developed ovarian cysts. Bc is the only way to shrink them.,Lol I have to take it. member how I said my aunt flow did not visit for 6 months? It is because I developed ovarian cysts. Because is the only way to shrink them.
ham,Still work going on:)it is very small house.,Still work going on:)it is very small house.
ham,"My friend just got here and says he's upping his order by a few grams (he's got $ &lt;#&gt; ), when can you get here?","My friend just got here and says he is upping his order by a few grams (he is got $ <#> ), when can you get here?"
ham,Tmr timin still da same wat cos i got lesson until 6...,Tomorrow timin still da same wat cos i got lesson until 6...
ham,"That‘s the thing with apes, u can fight to the death to keep something, but the minute they have it when u let go, thats it!","That‘s the thing with apes, you can fight to the death to keep something, but the minute they have it when you let go, that is it!"
ham,No i'm not gonna be able to. || too late notice. || i'll be home in a few weeks anyway. || what are the plans,No i am not going to be able to. || too late notice. || i will be home in a few weeks anyway. || what are the plans
ham,"Got fujitsu, ibm, hp, toshiba... Got a lot of model how to say...","Got fujitsu, ibm, hp, toshiba... Got a lot of model how to say..."
ham,Okie... Thanx...,Okie... Thanx...
ham,"Gosh that , what a pain. Spose I better come then.","Gosh that , what a pain. Spose I better come then."
ham,"As usual..iam fine, happy &amp; doing well..:)","As usual..iam fine, happy & doing well..:)"
ham,Okie,Okie
ham,So when you gonna get rimac access ,So when you going to get rimac access
ham,Im at arestaurant eating squid! i will be out about 10:30 wanna dosomething or is that to late?,I Am at arestaurant eating squid! i will be out about 10:30 want to dosomething or is that to late?
ham,You call times job today ok umma and ask them to speed up,You call times job today ok umma and ask them to speed up
ham,HELLO U.CALL WEN U FINISH WRK.I FANCY MEETIN UP WIV U ALL TONITE AS I NEED A BREAK FROM DABOOKS. DID 4 HRS LAST NITE+2 TODAY OF WRK!,HELLO YOU.CALL WEN YOU FINISH WRK.I FANCY MEETIN UP WIV YOU ALL TONITE AS I NEED A BREAK FROM DABOOKS. DID 4 HRS LAST NITE+2 TODAY OF WRK!
ham,R U &SAM P IN EACHOTHER. IF WE MEET WE CAN GO 2 MY HOUSE,R YOU &SAM P IN EACHOTHER. IF WE MEET WE CAN GO 2 MY HOUSE
ham,:-) yeah! Lol. Luckily i didn't have a starring role like you!,:-) yeah! Lol. Luckily i did not have a starring role like you!
ham,Hello madam how are you ?,Hello madam how are you ?
ham,"Awesome, text me when you're restocked","Awesome, text me when you are restocked"
spam,Knock Knock Txt whose there to 80082 to enter r weekly draw 4 a £250 gift voucher 4 a store of yr choice. T&Cs www.tkls.com age16 to stoptxtstop£1.50/week,Knock Knock Txt whose there to 80082 to enter r weekly draw 4 a £250 gift voucher 4 a store of yr choice. T&Cs age16 to stoptxtstop£1.50/week
ham,Yes. It's all innocent fun. O:-),Yes. It is all innocent fun. O:-)
ham,Thanks for sending this mental ability question..,Thanks for sending this mental ability question..
ham,"Sir, hope your day is going smoothly. i really hoped i wont have to bother you about this. I have some bills that i can't settle this month. I am out of all extra cash. I know this is a challenging time for you also but i have to let you know.","Sir, hope your day is going smoothly. i really hoped i will not have to bother you about this. I have some bills that i cannot settle this month. I am out of all extra cash. I know this is a challenging time for you also but i have to let you know."
ham,2marrow only. Wed at  &lt;#&gt;  to 2 aha.,2marrow only. Wed at <#> to 2 aha.
ham,I went to ur hon lab but no one is there.,I went to you are hon lab but no one is there.
ham,Hey pple...$700 or $900 for 5 nights...Excellent location wif breakfast hamper!!!,Hey pple...$700 or $900 for 5 nights...Excellent location wif breakfast hamper!!!
spam,<Forwarded from 21870000>Hi - this is your Mailbox Messaging SMS alert. You have 40 matches. Please call back on 09056242159 to retrieve your messages and matches cc100p/min,Hi - this is your Mailbox Messaging SMS alert. You have 40 matches. Please call back on 09056242159 to retrieve your messages and matches cc100p/min
ham,How come?,How come?
ham,Lol! Nah wasn't too bad thanks. Its good to b home but its been quite a reality check. Hows ur day been? Did u do anything with website?,Lol! Nah was not too bad thanks. Its good to b home but its been quite a reality check. How Is you are day been? Did you do anything with website?
ham,Ok lor...,Ok lor...
ham,I'm coming home 4 dinner.,I am coming home 4 dinner.
ham,S da..al r above  &lt;#&gt;,S da..al r above <#>
spam,"FREE RING TONE just text ""POLYS"" to 87131. Then every week get a new tone. 0870737910216yrs only £1.50/wk.","FREE RING TONE just text ""POLYS"" to 87131. Then every week get a new tone. 0870737910216yrs only £1.50/wk."
ham,Unni thank you dear for the recharge..Rakhesh,Unni thank you dear for the recharge..Rakhesh
ham,I know I'm lacking on most of this particular dramastorm's details but for the most part I'm not worried about that,I know I am lacking on most of this particular dramastorm's details but for the most part I am not worried about that
ham,Haha... They cant what... At the most tmr forfeit... haha so how?,Haha... They cannot what... At the most tomorrow forfeit... haha so how?
ham,"Hey there! Glad u r better now. I hear u treated urself to a digi cam, is it good? We r off at 9pm. Have a fab new year, c u in coupla wks!","Hey there! Glad you r better now. I hear you treated urself to a digi cam, is it good? We r off at 9pm. Have a fab new year, c you in coupla wks!"
ham,No way I'm going back there!,No way I am going back there!
spam,"URGENT! Your mobile No 077xxx WON a £2,000 Bonus Caller Prize on 02/06/03! This is the 2nd attempt to reach YOU! Call 09066362206 ASAP! BOX97N7QP, 150ppm","URGENT! Your mobile No 077xxx WON a £2,000 Bonus Caller Prize on 02/06/03! This is the 2nd attempt to reach YOU! Call 09066362206 AS SOON AS POSSIBLE! BOX97N7QP, 150ppm"
ham,I WILL CAL YOU SIR. In meeting,I WILL CAL YOU SIR. In meeting
ham,"That's what I love to hear :V see you sundayish, then","That is what I love to hear :V see you sundayish, then"
ham,"Sorry da thangam, very very sorry i am held up with prasad.","Sorry da thangam, very very sorry i am held up with prasad."
ham,Tiwary to rcb.battle between bang and kochi.,Tiwary to rcb.battle between bang and kochi.
ham,Thank god they are in bed!,Thank god they are in bed!
ham,No I don't have cancer. Moms making a big deal out of a regular checkup aka pap smear,No I do not have cancer. Moms making a big deal out of a regular checkup aka pap smear
ham,Am in gobi arts college,Am in gobi arts college
ham,Why she wants to talk to me,Why she wants to talk to me
ham,Pandy joined 4w technologies today.he got job..,Pandy joined 4w technologies today.he got job..
spam,"You are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a £500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18","You are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a £500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18"
ham,"They can try! They can get lost, in fact. Tee hee","They can try! They can get lost, in fact. Tee hee"
ham,My friends use to call the same.,My friends use to call the same.
ham,"Em, its olowoyey@ usc.edu have a great time in argentina. Not sad about secretary, everything is a blessing","Them, its olowoyey@ usc.edu have a great time in argentina. Not sad about secretary, everything is a blessing"
ham,"It,,s a taxt massage....tie-pos argh ok! Lool!","It,,s a taxt massage....tie-pos argh ok! Lool!"
ham,"Hi, can i please get a  &lt;#&gt;  dollar loan from you. I.ll pay you back by mid february. Pls.","Hi, can i please get a <#> dollar loan from you. I.ll pay you back by mid february. Pls."
ham,"You might want to pull out more just in case and just plan on not spending it if you can, I don't have much confidence in derek and taylor's money management","You might want to pull out more just in case and just plan on not spending it if you can, I do not have much confidence in derek and taylor's money management"
ham,Do you like shaking your booty on the dance floor?,Do you like shaking your booty on the dance floor?
ham,"Text me when you get off, don't call, my phones having problems","Text me when you get off, do not call, my phones having problems"
ham,No need for the drug anymore.,No need for the drug anymore.
ham,Sorry da:)i was thought of calling you lot of times:)lil busy.i will call you at noon..,Sorry da:)i was thought of calling you lot of times:)lil busy.i will call you at noon..
ham,Its sarcasm.. .nt scarcasim,Its sarcasm.. .nt scarcasim
ham,Great! I have to run now so ttyl!,Great! I have to run now so ttyl!
ham,Feel like trying kadeem again? :V,Feel like trying kadeem again? :V
ham,Dai  &lt;#&gt;  naal eruku.,Dai <#> naal eruku.
ham,Not yet chikku..wat abt u?,Not yet chikku..wat about you?
ham,Want to finally have lunch today?,Want to finally have lunch today?
ham,Do you know when dad will be back?,Do you know when dad will be back?
spam,"Hello darling how are you today? I would love to have a chat, why dont you tell me what you look like and what you are in to sexy?","Hello darling how are you today? I would love to have a chat, why do not you tell me what you look like and what you are in to sexy?"
spam,8007 FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W4 5WQ norm 150p/tone 16+,8007 FREE for 1st week! No1 Nokia tone 4 you are mob every week just txt NOKIA to 8007 Get txting and tell you are mates POBox 36504 W4 5WQ norm 150p/tone 16+
ham,He remains a bro amongst bros,He remains a bro amongst bros
ham,R u meeting da ge at nite tmr?,R you meeting da ge at nite tomorrow?
ham,"* Was a nice day and, impressively, i was sensible, went home early and now feel fine. Or am i just boring?! When's yours, i can't remember.","* Was a nice day and, impressively, i was sensible, went home early and now feel fine. Or am i just boring?! When is yours, i cannot remember."
ham,Why de. You looking good only:-)..,Why de. You looking good only:-)..
spam,Wanna get laid 2nite? Want real Dogging locations sent direct to ur mobile? Join the UK's largest Dogging Network. Txt PARK to 69696 now! Nyt. ec2a. 3lp £1.50/msg,Want To get laid 2nite? Want real Dogging locations sent direct to you are mobile? Join the UK's largest Dogging Network. Txt PARK to 69696 now! Nyt. ec2a. 3lp £1.50/message
spam,we tried to contact you re your response to our offer of a new nokia fone and camcorder hit reply or call 08000930705 for delivery,we tried to contact you re your response to our offer of a new nokia fone and camcorder hit reply or call 08000930705 for delivery
ham,Yes. They replied my mail. I'm going to the management office later. Plus will in to bank later also.or on wednesday.,Yes. They replied my mail. I am going to the management office later. Plus will in to bank later also.or on wednesday.
ham,"That's cool, I'll come by like  &lt;#&gt; ish","That is cool, I will come by like <#> ish"
ham,Super msg da:)nalla timing.,Super message da:)nalla timing.
ham,"Good afternoon, my boytoy ... How are you feeling today ? Better I hope? Are you being my good boy? Are you my obedient, slave? Do you please your Queen?","Good afternoon, my boytoy ... How are you feeling today ? Better I hope? Are you being my good boy? Are you my obedient, slave? Do you please your Queen?"
ham,I am 6 ft. We will be a good combination!,I am 6 ft. We will be a good combination!
ham,I'm sick !! I'm needy !! I want you !! *pouts* *stomps feet* Where are you ?! *pouts* *stomps feet* I want my slave !! I want him now !!,I am sick !! I am needy !! I want you !! *pouts* *stomps feet* Where are you ?! *pouts* *stomps feet* I want my slave !! I want him now !!
ham,* Am on a train back from northampton so i'm afraid not!,* Am on a train back from northampton so i am afraid not!
ham,Where in abj are you serving. Are you staying with dad or alone.,Where in abj are you serving. Are you staying with dad or alone.
ham,Was playng 9 doors game and gt racing on phone lol,Was playng 9 doors game and gt racing on phone lol
spam,"New Tones This week include: 1)McFly-All Ab.., 2) Sara Jorge-Shock.. 3) Will Smith-Switch.. To order follow instructions on next message","New Tones This week include: 1)McFly-All Ab.., 2) Sara Jorge-Shock.. 3) Will Smith-Switch.. To order follow instructions on next message"
ham,I'm on da bus going home...,I am on da bus going home...
ham,I got a call from a landline number. . . I am asked to come to anna nagar . . . I will go in the afternoon,I got a call from a landline number. . . I am asked to come to anna nagar . . . I will go in the afternoon
ham,I'm okay. Chasing the dream. What's good. What are you doing next.,I am okay. Chasing the dream. What is good. What are you doing next.
ham,Yupz... I've oredi booked slots 4 my weekends liao... ,Yupz... I have oredi booked slots 4 my weekends liao...
spam,URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050003091 from land line. Claim C52. Valid 12hrs only,URGENT! We are trying to contact YOU. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050003091 from land line. Claim C52. Valid 12hrs only
ham,There r many model..sony ericson also der.. &lt;#&gt; ..it luks good bt i forgot modl no,There r many model..sony ericson also der.. <#> ..it luks good bt i forgot modl no
ham,Yes I know the cheesy songs from frosty the snowman :),Yes I know the cheesy songs from frosty the snowman :)
ham,"Ya ok, vikky vl c witin  &lt;#&gt; mins and il reply u..","Ya ok, vikky vl c witin <#> mins and il reply you.."
spam,sports fans - get the latest sports news str* 2 ur mobile 1 wk FREE PLUS a FREE TONE Txt SPORT ON to 8007 www.getzed.co.uk 0870141701216+ norm 4txt/120p ,sports fans - get the latest sports news str* 2 you are mobile 1 wk FREE PLUS a FREE TONE Txt SPORT ON to 8007 0870141701216+ norm 4txt/120p
ham,Hey tmr meet at bugis 930 ?,Hey tomorrow meet at bugis 930 ?
spam,"Urgent Urgent! We have 800 FREE flights to Europe to give away, call B4 10th Sept & take a friend 4 FREE. Call now to claim on 09050000555. BA128NNFWFLY150ppm","Urgent Urgent! We have 800 FREE flights to Europe to give away, call BEFORE 10th Sept & take a friend 4 FREE. Call now to claim on 09050000555. BA128NNFWFLY150ppm"
ham,All these nice new shirts and the only thing I can wear them to is nudist themed ;_; you in mu?,All these nice new shirts and the only thing I can wear them to is nudist themed ;_; you in mu?
ham,Hey sexy buns! What of that day? No word from you this morning on YM ... :-( ... I think of you,Hey sexy buns! What of that day? No word from you this morning on YM ... :-( ... I think of you
ham,And whenever you and i see we can still hook up too.,And whenever you and i see we can still hook up too.
ham,Nope but i'm going home now then go pump petrol lor... Like going 2 rain soon...,Nope but i am going home now then go pump petrol lor... Like going 2 rain soon...
ham,Can you use foreign stamps for whatever you send them off for? ,Can you use foreign stamps for whatever you send them off for?
spam,FROM 88066 LOST £12 HELP,FROM 88066 LOST £12 HELP
ham,Oh baby of the house. How come you dont have any new pictures on facebook,Oh baby of the house. How come you do not have any new pictures on facebook
ham,"Feb  &lt;#&gt;  is ""I LOVE U"" day. Send dis to all ur ""VALUED FRNDS"" evn me. If 3 comes back u'll gt married d person u luv! If u ignore dis u will lose ur luv 4 Evr","Feb <#> is ""I LOVE YOU"" day. Send dis to all you are ""VALUED FRNDS"" evn me. If 3 comes back you'll gt married d person you love! If you ignore dis you will lose you are love 4 Evr"
ham,"Hiya, sorry didn't hav signal. I haven't seen or heard from and neither has, which is unusual in itself! I'll put on the case and get him to sort it out! Hugs and snogs.","Hiya, sorry did not hav signal. I have not seen or heard from and neither has, which is unusual in itself! I will put on the case and get him to sort it out! Hugs and snogs."
ham,"Omw back to tampa from west palm, you hear what happened?","Omw back to tampa from west palm, you hear what happened?"
ham,Yup no more already... Thanx 4 printing n handing it up.,Yup no more already... Thanx 4 printing n handing it up.
spam,FreeMsg: Fancy a flirt? Reply DATE now & join the UKs fastest growing mobile dating service. Msgs rcvd just 25p to optout txt stop to 83021. Reply DATE now!,FreeMsg: Fancy a flirt? Reply DATE now & join the UKs fastest growing mobile dating service. Msgs rcvd just 25p to optout txt stop to 83021. Reply DATE now!
ham,What i mean is do they come chase you out when its over or is it stated you can watch as many movies as you want.,What i mean is do they come chase you out when its over or is it stated you can watch as many movies as you want.
ham,S now only i took tablets . Reaction morning only.,S now only i took tablets . Reaction morning only.
spam,Great NEW Offer - DOUBLE Mins & DOUBLE Txt on best Orange tariffs AND get latest camera phones 4 FREE! Call MobileUpd8 free on 08000839402 NOW! or 2stoptxt T&Cs,Great NEW Offer - DOUBLE Mins & DOUBLE Txt on best Orange tariffs AND get latest camera phones 4 FREE! Call MobileUpd8 free on 08000839402 NOW! or 2stoptxt T&Cs
ham,"Nah, I'm a perpetual DD","Nah, I am a perpetual DD"
ham,Sorry de i went to shop.,Sorry de i went to shop.
spam,Hope you enjoyed your new content. text stop to 61610 to unsubscribe. help:08712400602450p Provided by tones2you.co.uk,Hope you enjoyed your new content. text stop to 61610 to unsubscribe. help:08712400602450p Provided by tones2you.co.uk
ham,Hey you still want to go for yogasana? Coz if we end at cine then can go bathe and hav the steam bath,Hey you still want to go for yogasana? Coz if we end at cine then can go bathe and hav the steam bath
ham,Nope i'm not drivin... I neva develop da photos lei...,Nope i am not drivin... I neva develop da photos lei...
ham,I am thinking of going down to reg for pract lessons.. Flung my advance.. Haha wat time u going?,I am thinking of going down to reg for pract lessons.. Flung my advance.. Haha wat time you going?
ham,Cool. I am  &lt;#&gt;  inches long. hope you like them big!,Cool. I am <#> inches long. hope you like them big!
ham,"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..understand?","House-Maid is the murderer, coz the man was murdered on <#> th January.. As public holiday all govt.instituitions are closed,including post office..understand?"
ham,Okie.. Thanx..,Okie.. Thanx..
ham,Go where n buy? Juz buy when we get there lar.,Go where n buy? Juz buy when we get there lar.
ham,I'm working technical support :)voice process.,I am working technical support :)voice process.
ham,It's justbeen overa week since we broke up and already our brains are going to mush!,It is justbeen overa week since we broke up and already our brains are going to mush!
ham,"Tunde, how are you doing. This is just wishing you a great day. Abiola.","Tunde, how are you doing. This is just wishing you a great day. Abiola."
ham,Nope... C ü then...,Nope... C ü then...
ham,No. But we'll do medical missions to nigeria,No. But we will do medical missions to nigeria
ham,No i am not having not any movies in my laptop,No i am not having not any movies in my laptop
spam,Urgent Please call 09066612661 from landline. £5000 cash or a luxury 4* Canary Islands Holiday await collection. T&Cs SAE award. 20M12AQ. 150ppm. 16+ “,Urgent Please call 09066612661 from landline. £5000 cash or a luxury 4* Canary Islands Holiday await collection. T&Cs SAE award. 20M12AQ. 150ppm. 16+ “
spam,"Urgent! Please call 09066612661 from your landline, your complimentary 4* Lux Costa Del Sol holiday or £1000 CASH await collection. ppm 150 SAE T&Cs James 28, EH74RR","Urgent! Please call 09066612661 from your landline, your complimentary 4* Lux Costa Del Sol holiday or £1000 CASH await collection. ppm 150 SAE T&Cs James 28, EH74RR"
ham,I havent lei.. Next mon can?,I have not lei.. Next mon can?
ham,Mm feeling sleepy. today itself i shall get that dear,Mm feeling sleepy. today itself i shall get that dear
ham,How dare you stupid. I wont tell anything to you. Hear after i wont talk to you:-.,How dare you stupid. I will not tell anything to you. Hear after i will not talk to you:-.
ham,Do ü noe if ben is going?,Do ü noe if ben is going?
ham,Can you do a mag meeting this avo at some point?,Can you do a mag meeting this avo at some point?
ham,I meant middle left or right?,I meant middle left or right?
ham,Really? I crashed out cuddled on my sofa.,Really? I crashed out cuddled on my sofa.
ham,Hi Chachi tried calling u now unable to reach u .. Pl give me a missed cal once u c tiz msg  Kanagu,Hi Chachi tried calling you now unable to reach you .. Pl give me a missed cal once you c tiz message Kanagu
ham,"I sent you the prices and do you mean the  &lt;#&gt; g,","I sent you the prices and do you mean the <#> g,"
ham,Nothing. Can...,Nothing. Can...
ham,No * am working on the ringing u thing but have whole houseful of screaming brats so * am pulling my hair out! Loving u,No * am working on the ringing you thing but have whole houseful of screaming brats so * am pulling my hair out! Loving you
ham,But my family not responding for anything. Now am in room not went to home for diwali but no one called me and why not coming. It makes me feel like died.,But my family not responding for anything. Now am in room not went to home for diwali but no one called me and why not coming. It makes me feel like died.
ham,"Tick, tick, tick ... Babe","Tick, tick, tick ... Babe"
ham,R ü going 4 today's meeting?,ARE ü going 4 today's meeting?
ham,K da:)how many page you want?,K da:)how many page you want?
ham,Ya had just now.onion roast.,Ya had just now.onion roast.
ham,Send his number and give reply tomorrow morning for why you said that to him like that ok,Send his number and give reply tomorrow morning for why you said that to him like that ok
ham,You said not now. No problem. When you can. Let me know.,You said not now. No problem. When you can. Let me know.
ham,Ok but tell me half an hr b4 u come i need 2 prepare.,Ok but tell me half an hr before you come i need 2 prepare.
ham,Play w computer? Aiyah i tok 2 u lor?,Play w computer? Aiyah i tok 2 you lor?
ham,Sat right? Okay thanks... ,Sat right? Okay thanks...
ham,"Derp. Which is worse, a dude who always wants to party or a dude who files a complaint about the three drug abusers he lives with","Derp. Which is worse, a dude who always wants to party or a dude who files a complaint about the three drug abusers he lives with"
ham,Ok Chinese food on its way. When I get fat you're paying for my lipo.,Ok Chinese food on its way. When I get fat you are paying for my lipo.
ham,We r outside already.,We r outside already.
ham,Have a good trip. Watch out for . Remember when you get back we must decide about easter.,Have a good trip. Watch out for . Remember when you get back we must decide about easter.
ham,Yo we are watching a movie on netflix,Yo we are watching a movie on netflix
ham,What time. I‘m out until prob 3 or so,What time. I‘m out until prob 3 or so
ham,"Can meh? Thgt some will clash... Really ah, i dun mind... I dun seen to have lost any weight... Gee...","Can meh? Thgt some will clash... Really ah, i dun mind... I dun seen to have lost any weight... Gee..."
ham,ARR birthday today:) i wish him to get more oscar.,ARR birthday today:) i wish him to get more oscar.
ham,"Open rebtel with firefox. When it loads just put plus sign in the user name place, and it will show you two numbers. The lower number is my number. Once you pick that number the pin will display okay!","Open rebtel with firefox. When it loads just put plus sign in the user name place, and it will show you two numbers. The lower number is my number. Once you pick that number the pin will display okay!"
ham, and  picking them up from various points,and picking them up from various points
spam,Married local women looking for discreet action now! 5 real matches instantly to your phone. Text MATCH to 69969 Msg cost 150p 2 stop txt stop BCMSFWC1N3XX,Married local women looking for discreet action now! 5 real matches instantly to your phone. Text MATCH to 69969 Message cost 150p 2 stop txt stop BCMSFWC1N3XX
